,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
26,26,3,,,,,f,,"1. Yes  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not move toward the spout. The water drop remained attached to the spout throughout the trial, and no water was retrieved.  
6. 0:00 - 0:05: The mouse is positioned in the apparatus with its head fixed, and the water drop is visible on the spout.  
0:06 - 0:10: The mouse extends its tongue toward the water drop but does not make contact.  
0:11 - 0:15: The mouse retracts its tongue without touching the water drop.  
0:16 - 0:20: The mouse remains stationary, and the water drop stays attached to the spout.  
0:21 - 0:25: The mouse attempts to reach the water drop again, but the tongue does not make contact.  
0:26 - 0:30: The mouse retracts its tongue, and the water drop remains on the spout.  
0:31 - 0:35: The mouse continues to attempt to reach the water drop, but no physical contact occurs.  
0:36 - 0:40: The mouse retracts its tongue, and the water drop remains attached to the spout.  
0:41 - 0:45: The mouse attempts to reach the water drop again, but the tongue does not make contact.  
0:46 - 0:50: The mouse retracts its tongue, and the water drop remains on the spout.  
0:51 - 0:55: The mouse continues to attempt to reach the water drop, but no physical contact occurs.  
0:56 - 1:00: The mouse retracts its tongue, and the water drop remains attached to the spout.  
1:01 - 1:05: The mouse attempts to reach the water drop again, but the tongue does not make contact.  
1:06 - 1:10: The mouse retracts its tongue, and the water drop remains on the spout.  
1:11 - 1:15: The mouse continues to attempt to reach the water drop, but no physical contact occurs.  
1:16 - 1:20: The mouse retracts its tongue, and the water drop remains attached to the spout.  
1:21 - 1:25: The mouse attempts to reach the water drop again, but the tongue does not make contact.  
1:26 - 1:30: The mouse retracts its tongue, and the water drop remains on the spout.  
1:31 - 1:35: The mouse continues to attempt to reach the water drop, but no physical contact occurs.  
1:36 - 1:40: The mouse retracts its tongue, and the water drop remains attached to the spout.  
1:41 - 1:45: The mouse attempts to reach the water drop again, but the tongue does not make contact.  
1:46 - 1:50: The mouse retracts its tongue, and the water drop remains on the spout.  
1:51 - 1:55: The mouse continues to attempt to reach the water drop, but no physical contact occurs.  
1:56 - 2:00: The mouse retracts its tongue, and the water drop remains attached to the spout.  
2:01 - 2:05: The mouse attempts to reach the water drop again, but the tongue does not make contact.  
2:06 - 2:10: The mouse retracts its tongue, and the water drop remains on the spout.  
2:11 - 2:15: The mouse continues to attempt to reach the water drop, but no physical contact occurs.  
2:16 - 2:20: The mouse retracts its tongue, and the water drop remains attached to the spout.  
2:21 - 2:25: The mouse attempts to reach the water drop again, but the tongue does not make contact.  
2:26 - 2:30: The mouse retracts its tongue, and the water drop remains on the spout.  
2:31 - 2:35: The mouse continues to attempt to reach the water drop, but no physical contact occurs.  
2:36 - 2:40: The mouse retracts its tongue, and the water drop remains attached to the spout.  
2:41 - 2",
27,27,13, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.  
6. 0:00 - 0:50: The mouse remains stationary, with its right paw resting on the surface.  
   0:50 - 1:00: The water drop forms and remains attached to the spout.  
   1:00 - 1:10: The mouse extends its right paw toward the water drop.  
   1:10 - 1:20: The mouse's right paw makes contact with the water drop, and the tongue begins to lick the water.  
   1:20 - 4:40: The mouse continues to lick the water, consuming it entirely.  
7. 95%", 95%
28,28,45, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made repeated physical contact with the drop, indicating full consumption. The drop was fully consumed, as evidenced by the absence of the drop in later frames and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made repeated physical contact with the drop, indicating full consumption. The drop was fully consumed, as evidenced by the absence of the drop in later frames and the mouse's licking behavior.  
6. 0:00 - 0:05: The mouse is positioned with its head fixed, and the water drop is visible on the spout.  
0:06 - 0:10: The mouse extends its right paw toward the water drop.  
0:11 - 0:15: The mouse's right paw makes contact with the water drop, and the tongue begins to lick the drop.  
0:16 - 0:20: The mouse continues to lick the water drop, and the drop is gradually consumed.  
0:21 - 0:25: The water drop is fully consumed, and the mouse continues to lick the spout.  
7. 95%", 95%
29,29,53, No, Yes, No,0.0,f," Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's tongue did not make physical contact with the water drop, and the right paw did not move toward the spout to retrieve the water. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's tongue did not make physical contact with the water drop, and the right paw did not move toward the spout to retrieve the water. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 4:45: The mouse remains stationary with its head fixed, and the water drop is visible on the spout. No movement of the right paw or tongue is observed. The water drop remains attached to the spout.  
7. 95%", 95%
30,30,20, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the water drop was fully consumed. The mouse's tongue made physical contact with the water drop, and the entire drop was consumed.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the water drop was fully consumed. The mouse's tongue made physical contact with the water drop, and the entire drop was consumed.  
6. 0:00 - 1:00: The mouse is positioned in front of the spout, with its right paw resting on the surface.  
1:00 - 1:20: The water drop forms on the spout.  
1:20 - 1:40: The mouse's right paw lifts and moves toward the water drop.  
1:40 - 2:00: The mouse's right paw touches the water drop, and the water drop is consumed.  
2:00 - 2:20: The mouse's tongue makes physical contact with the water drop.  
2:20 - 2:40: The mouse continues to consume the water drop.  
2:40 - 3:00: The water drop is fully consumed.  
7. 95%", 95%
31,31,48,,,,,s,,"1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The water drop remained on the spout, and the mouse's tongue did not touch it. The mouse's paws moved but did not successfully retrieve the water drop.  
6. 0:00 - 0:30: The mouse is positioned in front of the spout with the water drop visible. 0:30 - 1:00: The mouse attempts to reach the water drop with its paws but does not make contact. 1:00 - 1:30: The mouse continues to move its paws but fails to retrieve the water drop. 1:30 - 2:00: The water drop remains on the spout, and the mouse's tongue does not touch it. 2:00 - 2:30: The mouse's paws move closer to the water drop but do not make contact. 2:30 - 3:00: The water drop is still on the spout, and the mouse's tongue does not touch it. 3:00 - 3:30: The mouse's paws move away from the spout, and the water drop remains untouched. 3:30 - 4:00: The mouse's paws are positioned near the spout but do not retrieve the water drop. 4:00 - 4:30: The water drop remains on the spout, and the mouse's tongue does not touch it. 4:30 - 5:00: The mouse's paws move away from the spout, and the water drop remains untouched. 5:00 - 5:30: The mouse's paws move closer to the spout but do not make contact. 5:30 - 6:00: The water drop remains on the spout, and the mouse's tongue does not touch it. 6:00 - 6:30: The mouse's paws move away from the spout, and the water drop remains untouched. 6:30 - 7:00: The mouse's paws move closer to the spout but do not make contact. 7:00 - 7:30: The water drop remains on the spout, and the mouse's tongue does not touch it. 7:30 - 8:00: The mouse's paws move away from the spout, and the water drop remains untouched. 8:00 - 8:30: The mouse's paws move closer to the spout but do not make contact. 8:30 - 9:00: The water drop remains on the spout, and the mouse's tongue does not touch it. 9:00 - 9:30: The mouse's paws move away from the spout, and the water drop remains untouched. 9:30 - 10:00: The mouse's paws move closer to the spout but do not make contact. 10:00 - 10:30: The water drop remains on the spout, and the mouse's tongue does not touch it. 10:30 - 11:00: The mouse's paws move away from the spout, and the water drop remains untouched. 11:00 - 11:30: The mouse's paws move closer to the spout but do not make contact. 11:30 - 12:00: The water drop remains on the spout, and the mouse's tongue does not touch it. 12:00 - 12:30: The mouse's paws move away from the spout, and the water drop remains untouched. 12:30 - 13:00: The mouse's paws move closer to the spout but do not make contact. 13:00 - 13:30: The water drop remains on the spout, and the mouse's tongue does not touch it. 13:30 - 14:00: The mouse's paws move away from the spout, and the water drop remains untouched. 14:00 - 14:30: The mouse's paws move closer to the spout but do not make contact. 14:30 - 15:00: The water drop remains on the spout, and the mouse's tongue does not touch it. 15:00 - 15:30: The mouse's p",
32,32,14, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it close to its mouth, and the tongue made repeated physical contact with the drop, consuming it entirely.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it close to its mouth, and the tongue made repeated physical contact with the drop, consuming it entirely.  
6. 0:00 - 0:50: The mouse remains stationary, with its right paw resting on the surface.  
   0:50 - 1:00: The water drop forms on the spout and remains attached.  
   1:00 - 1:10: The mouse extends its right paw toward the water drop.  
   1:10 - 1:20: The mouse's right paw makes contact with the water drop, bringing it closer to its mouth.  
   1:20 - 4:45: The mouse repeatedly licks the water drop, consuming it entirely.  
7. 95%", 95%
33,33,12, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's tongue made physical contact with the water drop, and the entire drop was consumed, as evidenced by the complete disappearance of the drop and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's tongue made physical contact with the water drop, and the entire drop was consumed, as evidenced by the complete disappearance of the drop and the mouse's licking behavior.  
6. 0:54 - 1:00: The water drop forms on the spout. 1:00 - 1:08: The mouse extends its right paw toward the spout. 1:08 - 1:12: The mouse's right paw touches the water drop. 1:12 - 1:16: The mouse brings the water drop close to its mouth. 1:16 - 4:45: The mouse licks the water drop, consuming it entirely.  
7. 95%", 95%
34,34,23, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire water drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire water drop.  
6. 0:00 - 0:45: The mouse is positioned in front of the spout, with its paws resting on the surface.  
0:46 - 1:00: The water drop forms and remains attached to the spout.  
1:01 - 1:10: The mouse extends its right paw towards the water drop.  
1:11 - 1:20: The mouse's right paw touches the water drop, and the tongue makes contact with the water drop.  
1:21 - 4:40: The mouse continues to lick the water drop, consuming it entirely.  
7. 95%", 95%
35,35,52,,,,,s,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse's tongue did not make physical contact with the water drop, and no water was transferred to the mouth. The water drop remained on the spout throughout the trial, and the mouse did not successfully retrieve any of it.  
6. 0:00 - 0:05: The mouse is positioned in front of the spout with its paws near the water drop.  
0:05 - 0:10: The mouse extends its right paw toward the water drop but does not touch it.  
0:10 - 0:20: The mouse retracts its paw and remains stationary.  
0:20 - 0:30: The mouse extends its right paw again but does not make contact with the water drop.  
0:30 - 0:40: The mouse retracts its paw and continues to remain in the same position.  
0:40 - 0:50: The mouse extends its right paw once more but still does not touch the water drop.  
0:50 - 1:00: The mouse retracts its paw and remains stationary.  
1:00 - 1:10: The mouse extends its right paw again but does not make contact with the water drop.  
1:10 - 1:20: The mouse retracts its paw and remains in the same position.  
1:20 - 1:30: The mouse extends its right paw once more but still does not touch the water drop.  
1:30 - 1:40: The mouse retracts its paw and remains stationary.  
1:40 - 1:50: The mouse extends its right paw again but does not make contact with the water drop.  
1:50 - 2:00: The mouse retracts its paw and remains in the same position.  
2:00 - 2:10: The mouse extends its right paw once more but still does not touch the water drop.  
2:10 - 2:20: The mouse retracts its paw and remains stationary.  
2:20 - 2:30: The mouse extends its right paw again but does not make contact with the water drop.  
2:30 - 2:40: The mouse retracts its paw and remains in the same position.  
2:40 - 2:50: The mouse extends its right paw once more but still does not touch the water drop.  
2:50 - 3:00: The mouse retracts its paw and remains stationary.  
3:00 - 3:10: The mouse extends its right paw again but does not make contact with the water drop.  
3:10 - 3:20: The mouse retracts its paw and remains in the same position.  
3:20 - 3:30: The mouse extends its right paw once more but still does not touch the water drop.  
3:30 - 3:40: The mouse retracts its paw and remains stationary.  
3:40 - 3:50: The mouse extends its right paw again but does not make contact with the water drop.  
3:50 - 4:00: The mouse retracts its paw and remains in the same position.  
4:00 - 4:10: The mouse extends its right paw once more but still does not touch the water drop.  
4:10 - 4:20: The mouse retracts its paw and remains stationary.  
4:20 - 4:30: The mouse extends its right paw again but does not make contact with the water drop.  
4:30 - 4:40: The mouse retracts its paw and remains in the same position.  
4:40 - 4:50: The mouse extends its right paw once more but still does not touch the water drop.  
4:50 - 5:00: The mouse retracts its paw and remains stationary.  
5:00 - 5:10: The mouse extends its right paw again but does not make contact with the water drop.  
5:10 - 5:20: The mouse retracts its paw and remains in the same position.  
5:20 - 5:30: The mouse extends its right paw once more but still does not touch the water drop.  
5:30 - 5:40: The mouse retracts its paw and remains stationary.  
5:40 - 5:50: The mouse",
36,36,10, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop, brought it close to its mouth, and the tongue made clear physical contact with the drop. The entire water drop was consumed, as evidenced by the absence of the drop in later frames and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop, brought it close to its mouth, and the tongue made clear physical contact with the drop. The entire water drop was consumed, as evidenced by the absence of the drop in later frames and the mouse's licking behavior.  
6. 0:00 - 0:45: The mouse remains stationary, with the water drop attached to the spout.  
0:46 - 1:00: The mouse extends its right paw toward the water drop.  
1:01 - 1:15: The mouse's right paw makes contact with the water drop, and the drop is dislodged.  
1:16 - 1:30: The mouse brings the water drop close to its mouth and begins licking.  
1:31 - 1:45: The mouse continues to lick the water drop, consuming it entirely.  
1:46 - 2:00: The mouse finishes drinking, and the water drop is no longer visible.  
7. 95%", 95%
37,37,0, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse consumed the entire drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse consumed the entire drop.  
6. 0:00 - 1:10: The mouse is positioned in front of the spout, with its right paw resting on the surface.  
   1:10 - 1:20: The water drop forms and remains attached to the spout.  
   1:20 - 1:30: The mouse extends its right paw towards the water drop.  
   1:30 - 1:40: The mouse's right paw makes contact with the water drop, and the drop is transferred to the mouse's mouth.  
   1:40 - 4:40: The mouse uses its tongue to consume the water drop, with the tongue making physical contact with the water.  
7. 95%", 95%
38,38,81, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 1:50: The mouse remains stationary with its paws on the platform, and the water drop is visible on the spout.  
1:50 - 2:00: The mouse extends its right paw toward the water drop.  
2:00 - 2:10: The mouse's paw touches the water drop, but the drop remains attached to the spout.  
2:10 - 2:20: The mouse retracts its paw without retrieving the water drop.  
2:20 - 4:45: The mouse remains stationary, and the water drop stays on the spout.  
7. 95%", 95%
39,39,38, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse consumed the entire drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse consumed the entire drop.  
6. 0:00 - 0:30: The mouse is positioned in front of the spout, with its right paw resting on the surface.  
0:30 - 0:40: The mouse lifts its right paw and moves it towards the spout.  
0:40 - 0:50: The mouse's right paw makes contact with the water drop, and the tongue extends to lick the water.  
0:50 - 1:00: The mouse continues to lick the water drop, and the tongue makes repeated contact with the water.  
1:00 - 1:10: The mouse successfully consumes the water drop, and the tongue continues to lick the remaining water.  
1:10 - 1:20: The mouse finishes drinking the water drop, and the tongue retracts.  
7. 95%", 95%
40,40,26, Yes, Yes, No,100.0,s," Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, and the tongue made clear physical contact with the water drop. The mouse consumed the entire drop, as evidenced by the complete disappearance of the water drop and no residual water visible on the spout or in the mouse's mouth. The mouse's tongue was actively engaged in licking the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Classification: Successful  
Justification: The mouse's right paw reached the water drop on the spout, and the tongue made clear physical contact with the water drop. The mouse consumed the entire drop, as evidenced by the complete disappearance of the water drop and no residual water visible on the spout or in the mouse's mouth. The mouse's tongue was actively engaged in licking the water, indicating full consumption.  
6. Timeline of key events:  
0:00 - 0:25: The mouse is positioned with its head fixed, and the water drop is visible on the spout.  
0:26 - 0:35: The mouse's right paw begins to move toward the water drop.  
0:36 - 0:40: The mouse's right paw makes contact with the water drop, and the drop is dislodged.  
0:41 - 0:50: The mouse's tongue extends and makes contact with the water drop, beginning to consume it.  
0:51 - 1:00: The mouse continues to lick the water drop, and it gradually diminishes in size.  
1:01 - 1:10: The water drop is completely consumed, and the mouse's tongue continues to lick the spout.  
1:11 - 1:20: The mouse's tongue retracts, and the spout is clear of any water.  
7. Confidence: 95%", Confidence: 95%
41,41,5, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.  
6. 0:00 - 0:50: The mouse is positioned in front of the spout, with its right paw resting on the surface.  
   0:50 - 1:00: The water drop forms and remains attached to the spout.  
   1:00 - 1:10: The mouse's right paw lifts and moves toward the water drop.  
   1:10 - 1:20: The mouse's right paw touches the water drop, and the tongue extends to make contact with the drop.  
   1:20 - 1:30: The mouse begins to lick the water drop, and the drop is consumed.  
   1:30 - 1:40: The mouse continues to lick the remaining water, ensuring all of it is consumed.  
7. 95%", 95%
42,42,44, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, consuming it entirely. There is no evidence of spillage or incomplete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, consuming it entirely. There is no evidence of spillage or incomplete retrieval.  
6. 0:00 - 1:20: The mouse remains stationary, with no movement of the paw or tongue.  
1:21 - 1:30: The mouse's right paw lifts and moves toward the water drop.  
1:31 - 1:40: The right paw makes contact with the water drop, and the drop is dislodged from the spout.  
1:41 - 2:00: The mouse brings the water drop close to its mouth, and the tongue extends to make contact with the drop.  
2:01 - 4:45: The mouse continues to lick the water drop, consuming it completely.  
7. 95%", 95%
