,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence,avg_mse,min_mse,max_mse,avg_psnr,min_psnr,max_psnr
31,31,48,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse never made physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. The water drop remained attached to the spout throughout the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 0:05: The mouse is positioned with its paws resting in front of the spout.  
0:06 - 0:10: The mouse lifts its right paw slightly but does not reach the spout.  
0:11 - 0:15: The mouse lowers its right paw back to the starting position.  
0:16 - 0:20: The mouse lifts its right paw again, but it does not make contact with the spout.  
0:21 - 0:25: The mouse lowers its right paw.  
0:26 - 0:30: The mouse lifts its right paw once more, but it does not reach the spout.  
0:31 - 0:35: The mouse lowers its right paw.  
0:36 - 0:40: The mouse lifts its right paw again, but it does not make contact with the spout.  
0:41 - 0:45: The mouse lowers its right paw.  
0:46 - 0:50: The mouse lifts its right paw again, but it does not make contact with the spout.  
0:51 - 0:55: The mouse lowers its right paw.  
0:56 - 1:00: The mouse lifts its right paw again, but it does not make contact with the spout.  
1:01 - 1:05: The mouse lowers its right paw.  
1:06 - 1:10: The mouse lifts its right paw again, but it does not make contact with the spout.  
1:11 - 1:15: The mouse lowers its right paw.  
1:16 - 1:20: The mouse lifts its right paw again, but it does not make contact with the spout.  
1:21 - 1:25: The mouse lowers its right paw.  
1:26 - 1:30: The mouse lifts its right paw again, but it does not make contact with the spout.  
1:31 - 1:35: The mouse lowers its right paw.  
1:36 - 1:40: The mouse lifts its right paw again, but it does not make contact with the spout.  
1:41 - 1:45: The mouse lowers its right paw.  
1:46 - 1:50: The mouse lifts its right paw again, but it does not make contact with the spout.  
1:51 - 1:55: The mouse lowers its right paw.  
1:56 - 2:00: The mouse lifts its right paw again, but it does not make contact with the spout.  
2:01 - 2:05: The mouse lowers its right paw.  
2:06 - 2:10: The mouse lifts its right paw again, but it does not make contact with the spout.  
2:11 - 2:15: The mouse lowers its right paw.  
2:16 - 2:20: The mouse lifts its right paw again, but it does not make contact with the spout.  
2:21 - 2:25: The mouse lowers its right paw.  
2:26 - 2:30: The mouse lifts its right paw again, but it does not make contact with the spout.  
2:31 - 2:35: The mouse lowers its right paw.  
2:36 - 2:40: The mouse lifts its right paw again, but it does not make contact with the spout.  
2:41 - 2:45: The mouse lowers its right paw.  
2:46 - 2:50: The mouse lifts its right paw again, but it does not make contact with the spout.  
2:51 - 2:55: The mouse lowers its right paw.  
2:56 - 3:00: The mouse lifts its right paw again, but it does not make contact with the spout.  
3:01 - 3:05: The mouse",,44.30993866711539,38.230818943943945,55.06740052552553,31.67971190435513,30.72185784914422,32.30666759709293
32,32,14, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 0:45: The mouse is stationary with both paws on the surface, head fixed, and no water drop visible.  
0:46 - 1:00: The water drop appears on the spout, and the mouse begins to move its right paw toward the spout.  
1:01 - 1:15: The right paw approaches the spout but does not make contact with the water drop.  
1:16 - 1:30: The mouse retracts its right paw without touching the drop.  
1:31 - 2:00: The mouse remains in place, with no further movement toward the spout.  
2:01 - 2:30: The mouse attempts to lick with its tongue, but the tongue does not reach the spout or the water drop.  
2:31 - 3:00: The mouse continues to attempt licking, but no contact is made with the water drop.  
3:01 - 3:30: The mouse remains stationary, with no further interaction with the water drop.  
3:31 - 4:00: The water drop remains on the spout, and the mouse does not make any further attempts to retrieve it.  
7. 95%", 95%,49.17753666381898,42.14830518018018,53.79587024524525,31.219448580513443,30.82331423464382,31.88300244912938
33,33,12, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 0:55: The mouse remains stationary with both paws on the surface.  
0:56 - 1:00: The mouse lifts its right paw and moves it toward the spout.  
1:01 - 1:05: The right paw touches the spout, but the water drop is not visible or does not adhere.  
1:06 - 4:45: The mouse continues to move its right paw near the spout but does not make contact with the water drop.  
7. 95%", 95%,48.35215612163888,43.11629692192192,53.9458277027027,31.29049542512789,30.811224999076217,31.784389068208444
34,34,23, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was retrieved.  
6. 0:00 - 0:45: Mouse remains stationary with both paws on the surface.  
0:46 - 1:00: Mouse lifts its right paw and moves it toward the spout.  
1:01 - 1:15: Right paw makes contact with the spout but does not touch the water drop.  
1:16 - 1:30: Mouse retracts its right paw without retrieving the water.  
1:31 - 4:45: Mouse remains in a stationary position with no further movement toward the spout.  
7. 95%", 95%,48.5845797629526,39.98107107107107,56.01454642142142,31.275226604137035,30.647795372510537,32.1122593641785
35,35,52,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 0:58: The mouse remains still with paws at rest, no water drop visible.  
0:59 - 1:01: The water drop appears on the spout.  
1:02 - 1:05: The mouse lifts its right paw toward the spout but does not make contact with the water drop.  
1:06 - 1:10: The mouse lowers its right paw without touching the drop.  
1:11 - 1:15: The mouse lifts its left paw, then both paws, but neither makes contact with the water drop.  
1:16 - 1:20: The mouse lowers its paws and remains still.  
1:21 - 1:25: The mouse lifts its right paw again, moving it toward the spout but not touching the drop.  
1:26 - 1:30: The mouse lowers its right paw.  
1:31 - 1:35: The mouse lifts its left paw, then both paws, but neither touches the drop.  
1:36 - 1:40: The mouse lowers its paws and remains still.  
1:41 - 1:45: The mouse lifts its right paw again, moving it toward the spout but not touching the drop.  
1:46 - 1:50: The mouse lowers its right paw.  
1:51 - 1:55: The mouse lifts its left paw, then both paws, but neither touches the drop.  
1:56 - 2:00: The mouse lowers its paws and remains still.  
2:01 - 2:05: The mouse lifts its right paw again, moving it toward the spout but not touching the drop.  
2:06 - 2:10: The mouse lowers its right paw.  
2:11 - 2:15: The mouse lifts its left paw, then both paws, but neither touches the drop.  
2:16 - 2:20: The mouse lowers its paws and remains still.  
2:21 - 2:25: The mouse lifts its right paw again, moving it toward the spout but not touching the drop.  
2:26 - 2:30: The mouse lowers its right paw.  
2:31 - 2:35: The mouse lifts its left paw, then both paws, but neither touches the drop.  
2:36 - 2:40: The mouse lowers its paws and remains still.  
2:41 - 2:45: The mouse lifts its right paw again, moving it toward the spout but not touching the drop.  
2:46 - 2:50: The mouse lowers its right paw.  
2:51 - 2:55: The mouse lifts its left paw, then both paws, but neither touches the drop.  
2:56 - 3:00: The mouse lowers its paws and remains still.  
3:01 - 3:05: The mouse lifts its right paw again, moving it toward the spout but not touching the drop.  
3:06 - 3:10: The mouse lowers its right paw.  
3:11 - 3:15: The mouse lifts its left paw, then both paws, but neither touches the drop.  
3:16 - 3:20: The mouse lowers its paws and remains still.  
3:21 - 3:25: The mouse lifts its right paw again, moving it toward the spout but not touching the drop.  
3:26 - 3:30: The mouse lowers its right paw.  
3:31 - 3:35: The mouse lifts its left paw, then both paws, but neither touches the drop.  
3:36 - 3:40: The mouse lowers its paws and remains still.  
3:41 - 3:45: The mouse lifts its right paw again, moving it toward the spout but not touching the drop.  
3:46 - 3:50: The mouse lowers its right paw.  
3:51 - 3:55: The mouse lifts its left paw, then both paws, but neither",,49.87030602801078,41.56855793293293,58.15930930930931,31.16444553665468,30.484611205983736,31.9431540233795
36,36,10, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 0:40: The mouse is stationary, with both paws on the surface and no movement toward the spout.  
0:40 - 1:00: The mouse lifts its right paw and moves it toward the spout, but the paw does not make contact with the water drop.  
1:00 - 1:20: The mouse attempts to lick the spout with its tongue, but the tongue does not make contact with the water drop.  
1:20 - 2:00: The mouse continues to attempt to reach the water drop with its tongue, but no physical contact is made.  
2:00 - 2:40: The mouse returns to a stationary position with both paws on the surface and no further movement toward the spout.  
7. 95%", 95%,48.942001840202266,43.009125375375376,59.267672672672674,31.23986026501862,30.402624872017046,31.79519749946239
37,37,0, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed or transferred.  
6. 0:00 - 1:10: Mouse remains stationary with both paws on the surface, head fixed, no movement toward the spout.  
1:11 - 1:15: Mouse lifts its right paw and moves it toward the spout.  
1:16 - 1:20: Right paw makes contact with the spout, but no water drop is visible or transferred.  
1:21 - 4:45: Mouse continues to hold the spout with its right paw, but no water is seen being consumed. Tongue remains retracted and does not touch the spout.  
7. 95%", 95%,49.15092859022816,44.0095264014014,52.6580711961962,31.217190064820095,30.91615413507468,31.695336658419954
38,38,81, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being retrieved or consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. There is no visual evidence of any water being retrieved or consumed.  
6. 0:00 - 1:50: The mouse remains stationary with both paws on the surface, head fixed, and no water drop visible.  
   1:51 - 2:00: The water drop appears on the spout, and the mouse begins to move its right paw toward the spout.  
   2:01 - 2:10: The right paw approaches the spout but does not make contact with the water drop.  
   2:11 - 2:20: The mouse retracts its paw without touching the drop.  
   2:21 - 4:45: The mouse remains in a stationary position with no further movement toward the spout.  
7. 95%", 95%,51.53707371164268,44.5699217967968,56.59314752252252,31.01653589001473,30.603165122471285,31.64038488802138
39,39,38, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 0:25: The mouse is stationary with both paws on the surface.  
0:26 - 0:35: The mouse lifts its right paw and moves it toward the spout.  
0:36 - 0:45: The right paw approaches the spout but does not make contact with the water drop.  
0:46 - 1:00: The mouse retracts its right paw without touching the water drop.  
1:01 - 4:45: The mouse remains in a stationary position with no further movement toward the spout.  
7. 95%", 95%,49.09524967855787,36.650465465465466,56.00052052052052,31.232127914404963,30.648882971092245,32.49000866261855
40,40,26, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout and was not consumed.  
6. 0:00 - 0:25: The mouse is stationary with both paws on the surface, head fixed.  
0:26 - 0:30: The water drop appears on the spout.  
0:31 - 0:35: The mouse lifts its right paw and moves it toward the spout.  
0:36 - 0:40: The right paw touches the water drop, but the drop does not detach.  
0:41 - 0:45: The mouse retracts its paw without retrieving the drop.  
0:46 - 4:45: The mouse remains in place, no further interaction with the water drop.  
7. 95%", 95%,49.41333215758862,42.953668043043045,56.35553428428428,31.20331248068793,30.62143789357016,31.800801043925425
41,41,5, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was consumed.  
6. 0:00 - 0:55: Mouse is stationary, paws on surface, no movement toward spout.  
0:56 - 1:00: Mouse lifts right paw toward spout.  
1:01 - 1:05: Right paw makes contact with spout, but no water drop is visible or touched.  
1:06 - 1:10: Mouse retracts paw, no water collected.  
1:11 - 4:45: Mouse remains in position, no further attempts to reach the spout.  
7. 95%", 95%,48.97768702970212,41.81266704204205,56.06423798798799,31.23735483239374,30.643944371683794,31.917724907415497
42,42,44, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the right paw did not reach the spout to bring the drop to the mouth. No water was retrieved.  
6. 0:00 - 1:20: Mouse remains stationary with both paws on the surface.  
1:21 - 1:25: Mouse lifts its right paw and moves it toward the spout.  
1:26 - 1:30: Right paw makes contact with the water drop on the spout.  
1:31 - 1:35: Water drop is dislodged from the spout and falls.  
1:36 - 4:45: Mouse attempts to lick the water drop but fails to make contact with it.  
7. 95%", 95%,48.76990307117462,44.771808058058056,58.27845783283284,31.255999551987152,30.4757230993798,31.62075727646358
