,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
26,26,3, No, Yes, No,0.0,f," Failed: The mouse’s right paw repeatedly extended toward the spout but never made physical contact with the water drop. No tongue contact occurred, and no water was retrieved or consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s right paw repeatedly extended toward the spout but never made physical contact with the water drop. No tongue contact occurred, and no water was retrieved or consumed.  
6. 0:00 - 0:10: Mouse is stationary, right paw slightly raised.  
0:10 - 0:30: Paw moves slightly but does not reach the spout.  
0:30 - 1:00: Paw continues to move toward the spout but does not touch the water drop.  
1:00 - 2:00: Paw remains near the spout but does not make contact with the drop.  
2:00 - 3:00: Paw continues to move toward the spout without touching the drop.  
3:00 - 4:00: Paw remains near the spout without contact.  
4:00 - 4:45: Paw continues to move toward the spout without touching the drop.  
7. 100%", 100%
27,27,13, No, Yes, Yes,0.0,f," Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.  
6. 0:00 - 1:20: Mouse is stationary, paws resting on the surface.  
1:21 - 1:28: Mouse lifts right paw and moves it toward the water drop.  
1:29 - 1:38: Mouse uses right paw to touch and manipulate the water drop.  
1:39 - 4:45: Mouse continues to manipulate the water drop with its right paw, bringing it close to its mouth, but no tongue contact with the drop is observed.  
7. 95%", 95%
28,28,45, No, Yes, No,0.0,f," Failed: The mouse’s right paw repeatedly touched the water drop, but there was no observable physical contact between the tongue and the drop. Since the mouse is head-fixed and cannot lick the spout directly, the only way to consume the water is by bringing the drop to its mouth using the paw. No such action occurred — the paw touched the drop but did not bring it close enough to the mouth for licking. Therefore, no water was consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s right paw repeatedly touched the water drop, but there was no observable physical contact between the tongue and the drop. Since the mouse is head-fixed and cannot lick the spout directly, the only way to consume the water is by bringing the drop to its mouth using the paw. No such action occurred — the paw touched the drop but did not bring it close enough to the mouth for licking. Therefore, no water was consumed.  
6. 0:00 - 0:10: Mouse is stationary, paws resting on surface.  
0:10 - 0:30: Mouse begins to lift and move its right paw toward the spout.  
0:30 - 1:00: Right paw repeatedly touches the water drop.  
1:00 - 3:00: Paw continues to touch and manipulate the drop, but no movement toward the mouth is observed.  
3:00 - 4:45: Paw continues to interact with the drop, but no licking or consumption occurs.  
7. 95%", 95%
29,29,53, No, Yes, No,0.0,f," Failed: The mouse did not extend its tongue or move its right paw toward the water drop. No physical contact was made between the tongue and the drop, and the mouse did not retrieve any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not extend its tongue or move its right paw toward the water drop. No physical contact was made between the tongue and the drop, and the mouse did not retrieve any water.  
6. 0:00 - 4:45: The mouse remains stationary with its paws resting on the surface. The water drop is visible on the spout but is never touched or manipulated by the mouse.  
7. 100%", 100%
30,30,20, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue did not touch the drop, the mouse could not have consumed any of the water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue did not touch the drop, the mouse could not have consumed any of the water.  
6. 0:00 - 0:59: Mouse is stationary with paws resting on the surface.  
   1:00 - 1:05: Water drop forms and remains attached to the spout.  
   1:06 - 1:15: Mouse lifts its right paw and moves it toward the water drop.  
   1:16 - 1:25: Mouse uses its right paw to touch the water drop.  
   1:26 - 4:45: Mouse licks the water drop with its tongue, but the tongue never makes physical contact with the drop.  
7. 100%", 100%
31,31,48, No, Yes, Yes,0.0,f, Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw repeatedly approached the spout but never brought the water drop close enough to its mouth for licking. No evidence of the tongue touching the drop or any water being consumed is visible.,"1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse’s right paw repeatedly approached the spout but never brought the water drop close enough to its mouth for licking. No evidence of the tongue touching the drop or any water being consumed is visible.  
6. 0:00 - 0:05: Mouse is stationary with paws resting.  
0:06 - 0:15: Mouse begins to move paws toward the spout.  
0:16 - 0:30: Mouse continues to manipulate the area around the spout with paws.  
0:31 - 1:00: Mouse’s right paw repeatedly reaches toward the spout but does not make contact with the water drop.  
1:01 - 1:30: Mouse’s right paw lifts and lowers near the spout without touching the drop.  
1:31 - 2:00: Mouse’s right paw moves away from the spout and then returns.  
2:01 - 2:30: Mouse’s right paw again approaches the spout but does not touch the drop.  
2:31 - 3:00: Mouse’s right paw continues to move toward the spout without contact.  
3:01 - 3:30: Mouse’s right paw lifts and lowers near the spout.  
3:31 - 4:00: Mouse’s right paw moves away from the spout and then returns.  
4:01 - 4:30: Mouse’s right paw again approaches the spout but does not touch the drop.  
4:31 - 4:45: Mouse’s right paw lifts and lowers near the spout without contact.  
7. 95%", 95%
32,32,14,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking and consuming the water, and no such contact occurred, the mouse did not drink any water.  
6. 0:50 - 1:00: Water drop forms and remains attached to the spout.  
   1:00 - 1:05: Mouse extends its right paw toward the water drop.  
   1:05 - 1:10: Mouse’s right paw makes contact with the water drop.  
   1:10 - 1:20: Mouse manipulates the water drop with its paw, bringing it closer to its mouth.  
   1:20 - 1:30: Mouse licks the water drop with its tongue.  
   1:30 - 1:40: Mouse continues to lick the water drop.  
   1:40 - 1:50: Mouse licks the water drop again.  
   1:50 - 2:00: Mouse licks the water drop again.  
   2:00 - 2:10: Mouse licks the water drop again.  
   2:10 - 2:20: Mouse licks the water drop again.  
   2:20 - 2:30: Mouse licks the water drop again.  
   2:30 - 2:40: Mouse licks the water drop again.  
   2:40 - 2:50: Mouse licks the water drop again.  
   2:50 - 3:00: Mouse licks the water drop again.  
   3:00 - 3:10: Mouse licks the water drop again.  
   3:10 - 3:20: Mouse licks the water drop again.  
   3:20 - 3:30: Mouse licks the water drop again.  
   3:30 - 3:40: Mouse licks the water drop again.  
   3:40 - 3:50: Mouse licks the water drop again.  
   3:50 - 4:00: Mouse licks the water drop again.  
   4:00 - 4:10: Mouse licks the water drop again.  
   4:10 - 4:20: Mouse licks the water drop again.  
   4:20 - 4:30: Mouse licks the water drop again.  
   4:30 - 4:40: Mouse licks the water drop again.  
   4:40 - 4:50: Mouse licks the water drop again.  
   4:50 - 5:00: Mouse licks the water drop again.  
   5:00 - 5:10: Mouse licks the water drop again.  
   5:10 - 5:20: Mouse licks the water drop again.  
   5:20 - 5:30: Mouse licks the water drop again.  
   5:30 - 5:40: Mouse licks the water drop again.  
   5:40 - 5:50: Mouse licks the water drop again.  
   5:50 - 6:00: Mouse licks the water drop again.  
   6:00 - 6:10: Mouse licks the water drop again.  
   6:10 - 6:20: Mouse licks the water drop again.  
   6:20 - 6:30: Mouse licks the water drop again.  
   6:30 - 6:40: Mouse licks the water drop again.  
   6:40 - 6:50: Mouse licks the water drop again.  
   6:50 - 7:00: Mouse licks the water drop again.  
   7:00 - 7:10: Mouse licks the water drop again.  
   7:10 - 7:20: Mouse licks the water drop again.  
   7:20 - 7:30: Mouse licks the water drop again.  
   7:3",
33,33,12, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking the drop (as per the head-fixed setup), and no such contact occurred, the mouse did not consume any water.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue is the only organ capable of licking the drop (as per the head-fixed setup), and no such contact occurred, the mouse did not consume any water.  
6. 0:00 - 0:55: Mouse is stationary, paws resting on the surface.  
0:56 - 1:00: Mouse lifts its right paw and extends it toward the spout.  
1:01 - 1:10: Mouse’s right paw makes contact with the water drop and begins to manipulate it.  
1:11 - 4:45: Mouse continues to manipulate the water drop with its right paw, bringing it close to its mouth, but no tongue contact with the drop is observed. The mouse appears to lick the paw or the water on the paw, but not the drop itself.  
7. 95%", 95%
34,34,23, No, Yes, No,0.0,f," Failed: The mouse’s right paw did not come near the water drop, and no physical contact was made between the tongue and the drop. The mouse’s tongue remained retracted and did not extend toward the spout or the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of water retrieval or consumption was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s right paw did not come near the water drop, and no physical contact was made between the tongue and the drop. The mouse’s tongue remained retracted and did not extend toward the spout or the water drop. The mouse’s right paw remained stationary and did not move toward the spout or the water drop. No evidence of water retrieval or consumption was observed.  
6. 0:00 - 0:45: Mouse is stationary, paws resting on surface.  
0:46 - 1:00: Mouse lifts right paw slightly but does not move toward spout.  
1:01 - 4:45: Mouse continues to remain stationary, right paw does not approach spout or water drop. No tongue extension or contact with water drop observed.  
7. 100%", 100%
35,35,52, No, Yes, No,0.0,f," Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw remained stationary or moved away from the spout without bringing the drop close to its mouth.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not extend its tongue to make contact with the water drop, and no physical interaction with the drop was observed. The mouse’s right paw remained stationary or moved away from the spout without bringing the drop close to its mouth.  
6. 0:00 - 0:59: Mouse is stationary, paws clasped together near its chest.  
   1:00 - 1:30: Mouse lowers paws and begins to move them, but does not reach the spout.  
   1:31 - 2:00: Mouse continues to move paws, but remains focused on the spout without making contact with the water drop.  
   2:01 - 3:00: Mouse continues to move paws, but does not extend its right paw toward the spout.  
   3:01 - 4:45: Mouse continues to move paws, but does not extend its right paw toward the spout.  
7. 95%", 95%
36,36,10, No, Yes, Yes,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue did not touch the drop, the mouse could not have consumed any of the water.","1. No  
2. Yes  
3. Yes  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop. Since the tongue did not touch the drop, the mouse could not have consumed any of the water.  
6. 0:00 - 0:50: Mouse is stationary, paws resting on the surface.  
0:50 - 1:40: Mouse extends its right paw toward the spout and touches the water drop.  
1:40 - 2:30: Mouse brings the water drop closer to its mouth with its paw, but the tongue does not make contact with the drop.  
2:30 - 4:45: Mouse continues to manipulate the water drop with its paw, but no tongue contact is observed.  
7. 95%", 95%
37,37,0, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any liquid being transferred to the mouth. The water drop remains on the spout throughout the interaction, and no licking or drinking behavior is observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any liquid being transferred to the mouth. The water drop remains on the spout throughout the interaction, and no licking or drinking behavior is observed.  
6. 0:00 - 0:50: Mouse is stationary with paws resting on the surface.  
0:51 - 1:10: Water drop forms and remains attached to the spout.  
1:11 - 1:20: Mouse extends its right paw toward the water drop.  
1:21 - 4:45: Mouse repeatedly licks the water drop with its tongue while holding it with its paw. The water drop remains on the spout and is not transferred to the mouth.  
7. 95%", 95%
38,38,81, No, Yes, No,0.0,f," Failed: The mouse’s right paw extended toward the water drop and made contact with it, but there was no observable tongue movement or licking action to consume the water. The mouse did not bring the water drop close enough to its mouth for consumption, and no evidence of water being ingested was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s right paw extended toward the water drop and made contact with it, but there was no observable tongue movement or licking action to consume the water. The mouse did not bring the water drop close enough to its mouth for consumption, and no evidence of water being ingested was observed.  
6. 0:00 - 1:40: Mouse remains stationary with paws resting on the surface.  
   1:41 - 2:00: Mouse lifts its right paw and moves it toward the water drop.  
   2:01 - 3:40: Mouse holds the water drop with its paw and attempts to lick it, but no tongue contact with the drop is observed.  
   3:41 - 4:45: Mouse returns its paw to the surface and remains still.  
7. 95%", 95%
39,39,38, No, Yes, No,0.0,f," Failed: The mouse’s right paw repeatedly touched and manipulated the water drop, but there was no observable physical contact between the tongue and the drop. The mouse did not bring the drop close enough to its mouth for licking, and no water was ingested.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s right paw repeatedly touched and manipulated the water drop, but there was no observable physical contact between the tongue and the drop. The mouse did not bring the drop close enough to its mouth for licking, and no water was ingested.  
6. 0:00 - 0:40: Mouse is stationary, paws resting on surface.  
0:40 - 1:00: Mouse lifts right paw toward spout.  
1:00 - 2:00: Mouse repeatedly touches and manipulates the water drop with its right paw.  
2:00 - 4:45: Mouse continues to manipulate the drop with its right paw, but no tongue contact or ingestion occurs.  
7. 95%", 95%
40,40,26, No, Yes, No,0.0,f," Failed: The mouse’s right paw repeatedly touched and manipulated the water drop, but there was no observable physical contact between the tongue and the drop. The mouse did not bring the drop close enough to its mouth for licking, and no evidence of water being ingested was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s right paw repeatedly touched and manipulated the water drop, but there was no observable physical contact between the tongue and the drop. The mouse did not bring the drop close enough to its mouth for licking, and no evidence of water being ingested was observed.  
6. 0:00 - 0:20: Mouse is stationary, paws resting on the surface.  
0:21 - 0:40: Mouse lifts and moves its right paw toward the spout.  
0:41 - 1:00: Mouse’s right paw makes contact with the water drop and begins to manipulate it.  
1:01 - 3:00: Mouse continues to hold and manipulate the drop with its right paw, occasionally bringing it closer to its mouth but never making contact with the tongue.  
3:01 - 4:45: Mouse continues to hold the drop, but no licking or ingestion occurs.  
7. 95%", 95%
41,41,5,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse’s tongue never made physical contact with the water drop. The mouse used its right paw to touch and manipulate the water drop, but there is no visual evidence that the tongue ever touched the drop. Since the tongue is the only organ capable of licking and consuming the water, and no contact occurred, the mouse did not drink any water.  
6. 0:56 - 1:00: The mouse lifts its right paw and begins to touch the water drop.  
   1:00 - 1:10: The mouse uses its right paw to manipulate the water drop, bringing it closer to its mouth.  
   1:10 - 1:20: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   1:20 - 1:30: The mouse continues to manipulate the water drop with its paw.  
   1:30 - 1:40: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   1:40 - 1:50: The mouse continues to manipulate the water drop with its paw.  
   1:50 - 2:00: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   2:00 - 2:10: The mouse continues to manipulate the water drop with its paw.  
   2:10 - 2:20: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   2:20 - 2:30: The mouse continues to manipulate the water drop with its paw.  
   2:30 - 2:40: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   2:40 - 2:50: The mouse continues to manipulate the water drop with its paw.  
   2:50 - 3:00: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   3:00 - 3:10: The mouse continues to manipulate the water drop with its paw.  
   3:10 - 3:20: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   3:20 - 3:30: The mouse continues to manipulate the water drop with its paw.  
   3:30 - 3:40: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   3:40 - 3:50: The mouse continues to manipulate the water drop with its paw.  
   3:50 - 4:00: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   4:00 - 4:10: The mouse continues to manipulate the water drop with its paw.  
   4:10 - 4:20: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   4:20 - 4:30: The mouse continues to manipulate the water drop with its paw.  
   4:30 - 4:40: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   4:40 - 4:50: The mouse continues to manipulate the water drop with its paw.  
   4:50 - 5:00: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   5:00 - 5:10: The mouse continues to manipulate the water drop with its paw.  
   5:10 - 5:20: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   5:20 - 5:30: The mouse continues to manipulate the water drop with its paw.  
   5:30 - 5:40: The mouse licks the water drop with its tongue, but the tongue does not make contact with the drop.  
   5:40 - 5:50: The mouse continues to manipulate the water drop with its paw.  
   ",
42,42,44, No, Yes, No,0.0,f," Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any liquid being transferred to the mouth. The mouse’s tongue remains retracted and does not extend toward the drop.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make any physical contact between its tongue and the water drop. The mouse used its right paw to touch the water drop, but there is no visual evidence of the tongue making contact with the drop or any liquid being transferred to the mouth. The mouse’s tongue remains retracted and does not extend toward the drop.  
6. 0:00 - 0:59: Mouse is stationary, head fixed, paws resting on the surface.  
   1:00 - 1:15: Water drop forms and remains attached to the spout.  
   1:16 - 1:20: Mouse lifts its right paw.  
   1:21 - 1:50: Mouse brings its right paw toward the water drop and makes contact.  
   1:51 - 2:00: Mouse begins to lick the paw, not the drop.  
   2:01 - 4:45: Mouse continues to lick its paw, with no evidence of the water drop being transferred to the mouth or the tongue making contact with the drop.  
7. 95%", 95%
