Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
43,47, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 19.8 seconds, The mouse is sitting in a chair licking his lips. 20.7 - 286.2 seconds, A drop of water is placed on a metal spout and the mouse tries to get it with his tongue. 
7. I am 100% confident in my results.", I am 100% confident in my results.
44,45,,,,,ucn,,,
45,53, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 27.9seconds, A mouse is seen sitting in front of a spout with water dripping down. 28.5 - 171.4seconds, The mouse then uses his tongue to grab the drop and drink it. 172.0 - 288.1seconds, He continues to do this several times while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
46,20, Yes, No, Yes,100.0,s, Successful,"1. Yes
2. No
3. Yes
4. 100%
5. Successful
6. 0.0 - 27.9seconds, A mouse is seen sitting in front of a spout with a drop of water hanging off the end. 28.6 - 160.4seconds, The mouse then uses his tongue to lick the drop of water off the spout. 161.1 - 287.1seconds, He continues licking until all the water is gone. 
7. I am 100% confident in my results.", I am 100% confident in my results.
47,48, Yes, No, Yes,100.0,s, Successful,"1. Yes
2. No
3. Yes
4. 100%
5. Successful
6. 0.0 - 17.9 seconds, The mouse is sitting in a chair. 18.3 - 23.9 seconds, A drop of water falls from a spout. 24.3 - 286.7 seconds, The mouse uses its paw to grab the drop and drinks it. 
7. I am 100% confident in my results.", I am 100% confident in my results.
48,14, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 18.7 seconds, The mouse is sitting on a table waiting for the water drop. 18.7 - 24.9 seconds, The mouse grabs the water with his tongue and drinks it. 24.9 - 286.2 seconds, The mouse continues to drink the water. 
7. I am 100% confident in my results.", I am 100% confident in my results.
49,12,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 17.8seconds, A mouse is seen sitting in front of a spout with a drop of water hanging off the end. 17.8 - 109.1seconds, The mouse then uses his tongue to lick the water off the spout. 109.1 - 286.3seconds, He continues licking until he has drank all the water.",
50,23, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 18.7 seconds, The mouse is sitting on a table waiting for a water drop to be delivered. 18.7 - 29.4 seconds, A drop of water is delivered to the mouse and it uses its front paw to grab the drop and drink it. 29.4 - 286.2 seconds, The mouse continues to drink the water until it is gone. 
7. 99%", 99%
51,57, Yes, No, Yes,100.0,s, Successful,"1. Yes
2. No
3. Yes
4. 100%
5. Successful
6. 0.0 - 78.9seconds, A mouse is seen sitting in front of a spout with water dripping down. 79.5 - 183.1seconds, The mouse then grabs the water and drinks it all up. 184.7 - 286.3seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
52,52,,,,,ucn,,"1. Yes2. Yes3. No4. 0%5. Failed: The mouse retrieved little or none of the water (less than 40%). The mouse did not make any physical contact with the water drop, and therefore did not retrieve any water.6. 0 - 80.9seconds, A mouse is seen sitting in front of a spout with its tongue out. 80.9 - 171.2seconds, The mouse then grabs the water with his tongue and begins to drink. 171.2 - 286.1seconds, The mouse continues drinking until the end of the video.",
53,10, Yes, No, Yes,100.0,s, Successful,"1. Yes
2. No
3. Yes
4. 100%
5. Successful
6. 0.0 - 17.8seconds, A mouse is seen sitting in front of a spout with water dripping down. 19.2 - 113.3seconds, The mouse then grabs the water with his tongue and drinks it. 116.1 - 286.5seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
54,0, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 78.9seconds, A mouse is seen sitting in front of a spout with a drop of water hanging off the end. 78.9 - 179.1seconds, The mouse then grabs the drop with his tongue and begins to drink. 179.1 - 286.2seconds, He continues drinking until all the water is gone. 
7. I am 100% confident in my results.", I am 100% confident in my results.
55,38,,,,,ucn,,,
56,58, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 79.8seconds, A mouse is seen sitting in front of a spout with water dripping down. 80.9 - 179.1seconds, The mouse then uses his tongue to grab the water and drink it. 179.1 - 286.3seconds, The mouse continues drinking until all the water is gone. 
7. I am 100% confident in my results.", I am 100% confident in my results.
57,55, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 28.9seconds, A mouse is seen sitting in front of a spout with a drop of water hanging off. 27.8 - 110.4seconds, The mouse then uses his tongue to lick the water off the spout. 108.3 - 286.2seconds, The mouse continues licking the water off the spout while the camera captures him. 
7. I am 100% confident in my results.", I am 100% confident in my results.
58,5,,,,,s,,"1. Yes
2. No
3. Yes
4. 100%
5. Successful
6. 0.0 - 18.9seconds, A mouse is seen sitting in front of a spout with water dripping down. 18.9 - 171.3seconds, The mouse then grabs the water with his mouth and drinks it all up. 171.3 - 279.2seconds, He continues to drink the water over and over again. 279.2 - 286.2seconds, In the end he finishes the water and looks back at the camera.",
59,44,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 79.8seconds, A close up of a mouse is seen sitting in a cage and looking off into the distance. 79.8 - 169.2seconds, A drop of water is shown on a stick and the mouse grabs it with his tongue. 169.2 - 286.2seconds, The mouse continues to lick the drop of water while the camera watches.",
