Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
68,114,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.7seconds, A mouse is seen sitting in front of a spout with its tongue out. 19.4 - 101.2seconds, The mouse then attempts to grab the drop of water but fails. 102.6 - 286.3seconds, The mouse continues to try and grab the water but ends up not getting any.",
69,23, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 8.7seconds, A mouse is seen sitting in front of a spout with its tongue out. 9.1 - 180.3seconds, A drop of water is shown and the mouse grabs it with his mouth. 181.7 - 286.4seconds, The mouse then drinks the water while still being head fixed. 
7. I am 100% confident in my results.", I am 100% confident in my results.
70,57, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 17.8seconds, A mouse is seen sitting in front of a spout with its tongue out. 19.2 - 110.8seconds, The mouse then grabs a water droplet and puts it in his mouth. 111.2 - 286.4seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
71,52, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 79.8seconds, A mouse is seen sitting in front of a spout with its tongue out and paw moving around. 79.8 - 160.5seconds, The mouse then grabs a hold of the water and begins to drink. 160.5 - 286.2seconds, The mouse continues drinking while the camera watches on. 
7. I am 100% confident in my results.", I am 100% confident in my results.
72,0,,,,,ucn,,,
73,81, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.7seconds, A mouse is seen sitting in front of a spout with its tongue out. 19.4 - 111.1seconds, The mouse then grabs a hold of the water and drinks it. 112.5 - 286.2seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
74,38, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.9seconds, A mouse is seen sitting in front of a spout with its tongue out. 17.9 - 111.9seconds, The mouse then grabs a water droplet and begins to drink. 111.9 - 286.1seconds, The mouse continues drinking while the camera watches on. 
7. I am 100% confident in my results.", I am 100% confident in my results.
75,26, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 18.9seconds, A mouse is seen sitting in front of a spout with its tongue out. 17.6 - 101.4seconds, The mouse then grabs the water and drinks it. 101.4 - 286.1seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
76,58,,,,,f,,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 19.8seconds, A mouse is seen sitting in front of a spout with its tongue out. 17.9 - 110.2seconds, The mouse then grabs a water droplet and attempts to drink it. 108.3 - 286.2seconds, The mouse continues to grab the droplet but fails to drink it.",
77,55, Yes, No, No,0.0,f, Failed,"1. Yes
2. No
3. No
4. 0%
5. Failed
6. 0.0 - 18.7seconds, A mouse is seen sitting in front of a spout with its tongue out. 19.4 - 110.2seconds, The mouse then grabs the water and drinks it. 111.6 - 286.6seconds, The mouse continues to drink the water while the camera watches. 
7. I am 100% confident in my results.", I am 100% confident in my results.
78,87, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 87.9seconds, A mouse is seen sitting in front of a spout with its tongue out and paw moving around. 87.9 - 173.1seconds, The mouse then grabs a hold of the water and drinks it. 173.1 - 286.2seconds, The mouse continues to drink the water while the camera watches on. 
7. I am 100% confident in my results.", I am 100% confident in my results.
79,117, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 10.9 seconds: A mouse is seen sitting in front of a spout with a drop of water on it. 11.7 - 18.3 seconds: The mouse then uses his tongue to lick the water off the spout. 19.1 - 286.6 seconds: The mouse continues licking the water off the spout while the camera watches.
7. I am 100% confident in my results.", I am 100% confident in my results.
80,5, Yes, No, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. Yes
2. No
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 89.7seconds, A mouse is seen sitting in front of a spout with its tongue out and paw moving around. 89.7 - 177.1seconds, The mouse then grabs a ball of water and puts it in his mouth. 177.1 - 286.2seconds, The mouse continues to drink the water while the camera watches on. 
7. I am 100% confident in my results.", I am 100% confident in my results.
81,44, No, Yes, No,0.0,f, Failed: The mouse retrieved little or none of the water (less than 40%).,"1. No
2. Yes
3. No
4. 0%
5. Failed: The mouse retrieved little or none of the water (less than 40%).
6. 0.0 - 18.9seconds, A mouse is seen sitting in a cage with its head fixed in place. 19.7 - 102.2seconds, A drop of water is shown on a spout and the mouse grabs it with his paw. 103.0 - 286.1seconds, The mouse then drinks the water while still being held in place. 
7. I am 100% confident in my results.", I am 100% confident in my results.
