,Unnamed: 0,trial,tongue_contact,water_drop_stable,water_spilled,percentage_consumed,outcome,outcome_classification,raw_answers,confidence
22,22,39,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout, and no consumption occurred.  
6. 0:00 - 0:10: Mouse is positioned with paws on the surface, head fixed, and water drop is visible on the spout.  
0:11 - 0:20: Mouse lifts its right paw toward the spout but does not touch the water drop.  
0:21 - 0:30: Mouse attempts to reach the water drop with its right paw but fails to make contact.  
0:31 - 0:40: Mouse retracts its paw and remains in position with no further movement toward the spout.  
0:41 - 1:00: Mouse continues to remain stationary, with no interaction with the water drop.  
1:01 - 1:20: Water drop remains on the spout, and the mouse does not attempt to retrieve it again.  
1:21 - 1:40: Mouse remains in the same position, with no further movement or interaction.  
1:41 - 2:00: No change observed in the mouse's behavior or the water drop's position.  
2:01 - 2:20: Mouse continues to remain stationary, with no interaction with the water drop.  
2:21 - 2:40: No change observed in the mouse's behavior or the water drop's position.  
2:41 - 3:00: Mouse remains in the same position, with no further movement or interaction.  
3:01 - 3:20: No change observed in the mouse's behavior or the water drop's position.  
3:21 - 3:40: Mouse continues to remain stationary, with no interaction with the water drop.  
3:41 - 4:00: No change observed in the mouse's behavior or the water drop's position.  
4:01 - 4:20: Mouse remains in the same position, with no further movement or interaction.  
4:21 - 4:40: No change observed in the mouse's behavior or the water drop's position.  
4:41 - 5:00: Mouse continues to remain stationary, with no interaction with the water drop.  
5:01 - 5:20: No change observed in the mouse's behavior or the water drop's position.  
5:21 - 5:40: Mouse remains in the same position, with no further movement or interaction.  
5:41 - 6:00: No change observed in the mouse's behavior or the water drop's position.  
6:01 - 6:20: Mouse continues to remain stationary, with no interaction with the water drop.  
6:21 - 6:40: No change observed in the mouse's behavior or the water drop's position.  
6:41 - 7:00: Mouse remains in the same position, with no further movement or interaction.  
7:01 - 7:20: No change observed in the mouse's behavior or the water drop's position.  
7:21 - 7:40: Mouse continues to remain stationary, with no interaction with the water drop.  
7:41 - 8:00: No change observed in the mouse's behavior or the water drop's position.  
8:01 - 8:20: Mouse remains in the same position, with no further movement or interaction.  
8:21 - 8:40: No change observed in the mouse's behavior or the water drop's position.  
8:41 - 9:00: Mouse continues to remain stationary, with no interaction with the water drop.  
9:01 - 9:20: No change observed in the mouse's behavior or the water drop's position.  
9:21 - 9:40: Mouse remains in the same position, with no further movement or interaction.  
9:41 - 10:00: No change observed in the mouse's behavior or the water drop's position.  
10:01 - 10:20: Mouse continues to remain stationary, with no interaction with the water drop.  
10:21 - 10:40: No change observed in the mouse's behavior or the water drop's position.  
10:41 - 11:00: Mouse remains in the same position",
23,23,62, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, as the tongue did not touch the drop and the paw did not bring the drop to the mouth. The water drop remained on the spout and was not retrieved.  
6. 0:00 - 0:30: Mouse is stationary, paws resting on the surface.  
0:30 - 0:40: Mouse lifts its right paw and moves it toward the spout.  
0:40 - 0:50: Right paw approaches the spout but does not make contact with the water drop.  
0:50 - 1:00: Water drop remains on the spout, no interaction observed.  
1:00 - 1:10: Mouse retracts its paw, no further movement toward the spout.  
1:10 - 1:20: Mouse remains stationary, no further interaction with the spout.  
7. 95%", 95%
24,24,29, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the water, indicating full consumption.  
6. 0:00 - 0:10: The mouse is positioned with its head fixed, paws resting on the platform.  
   0:10 - 0:20: The water drop forms on the spout and remains attached.  
   0:20 - 0:30: The mouse extends its right paw toward the spout and makes contact with the water drop.  
   0:30 - 0:40: The mouse brings the water drop to its mouth and begins to lick it.  
   0:40 - 1:00: The mouse continues to lick the water drop, consuming it completely.  
   1:00 - 1:10: The mouse finishes drinking, and the spout is clear.  
7. 95%", 95%
25,25,49, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the spout, the water drop was transferred to the paw, and the mouse licked the water from its paw, consuming the entire drop.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the spout, the water drop was transferred to the paw, and the mouse licked the water from its paw, consuming the entire drop.  
6. 0:00 - 0:25: The mouse is positioned in front of the spout, with its paws resting on the platform.  
0:26 - 0:35: The water drop forms on the spout and remains attached.  
0:36 - 0:45: The mouse extends its right paw toward the spout.  
0:46 - 0:55: The mouse's right paw makes contact with the water drop, and the drop adheres to the paw.  
0:56 - 1:05: The mouse retracts its paw, bringing the water drop close to its mouth.  
1:06 - 4:45: The mouse licks the water from its paw, consuming the entire drop.  
7. 95%", 95%
26,26,64, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the spout and made contact with the water drop. The water drop was fully transferred to the mouse's paw and then brought to its mouth. The mouse's tongue made direct contact with the water, and the entire drop was consumed, as evidenced by the absence of any remaining water on the spout or in the mouse's paw.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the spout and made contact with the water drop. The water drop was fully transferred to the mouse's paw and then brought to its mouth. The mouse's tongue made direct contact with the water, and the entire drop was consumed, as evidenced by the absence of any remaining water on the spout or in the mouse's paw.  
6. 0:00 - 1:10: The mouse is positioned with its head fixed, paws resting on the platform.  
1:10 - 1:15: The water drop forms on the spout.  
1:15 - 1:20: The mouse's right paw lifts and moves toward the spout.  
1:20 - 1:25: The right paw makes contact with the water drop, and the drop adheres to the paw.  
1:25 - 1:30: The mouse brings the paw with the water drop to its mouth.  
1:30 - 4:45: The mouse uses its tongue to lick the water from its paw, consuming the entire drop.  
7. 95%", 95%
27,27,68, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no observable evidence of water retrieval or consumption.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was consumed. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. There is no observable evidence of water retrieval or consumption.  
6. 0:00 - 0:58: The mouse remains stationary with both paws on the surface.  
0:59 - 1:02: The mouse lifts its right paw and moves it toward the spout.  
1:03 - 1:05: The right paw touches the water drop on the spout.  
1:06 - 1:10: The water drop detaches from the spout and adheres to the paw.  
1:11 - 1:15: The mouse brings the paw with the water drop toward its mouth.  
1:16 - 1:20: The mouse attempts to lick the water from its paw, but the tongue does not make contact with the water drop.  
1:21 - 4:45: The mouse continues to hold the paw near its mouth, but no further interaction with the water drop occurs.  
7. 95%", 95%
28,28,63, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the drop was fully transferred to the mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The water was completely consumed, indicating a successful retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, and the drop was fully transferred to the mouth. The tongue made direct contact with the water, and the mouse consumed the entire drop without spillage. The water was completely consumed, indicating a successful retrieval.  
6. 0:00 - 0:10: The mouse is positioned with its head fixed, paws resting on the platform.  
0:10 - 0:20: The mouse lifts its right paw toward the spout.  
0:20 - 0:30: The right paw makes contact with the water drop on the spout.  
0:30 - 0:40: The water drop is transferred to the mouth, and the tongue makes contact with the water.  
0:40 - 0:50: The mouse consumes the water drop completely.  
0:50 - 1:00: The mouse continues to lick the remaining water from its paw.  
7. 95%", 95%
29,29,2,,,,,s,,"1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the tongue made physical contact with the water drop, indicating that the mouse successfully consumed the entire drop.  
6. 0:00 - 0:05: The mouse is positioned in front of the spout, with its right paw near the spout.  
   0:05 - 0:10: The water drop forms on the spout and remains attached.  
   0:10 - 0:15: The mouse's right paw moves towards the water drop.  
   0:15 - 0:20: The mouse's right paw touches the water drop, and the tongue makes contact with the water drop.  
   0:20 - 0:30: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   0:30 - 0:40: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   0:40 - 0:50: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   0:50 - 1:00: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   1:00 - 1:10: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   1:10 - 1:20: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   1:20 - 1:30: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   1:30 - 1:40: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   1:40 - 1:50: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   1:50 - 2:00: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   2:00 - 2:10: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   2:10 - 2:20: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   2:20 - 2:30: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   2:30 - 2:40: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   2:40 - 2:50: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   2:50 - 3:00: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   3:00 - 3:10: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   3:10 - 3:20: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   3:20 - 3:30: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   3:30 - 3:40: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   3:40 - 3:50: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   3:50 - 4:00: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   4:00 - 4:10: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   4:10 - 4:20: The mouse continues to lick the water drop, and the tongue remains in contact with the water drop.  
   4:20 - 4:30: The",
30,30,56, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, consuming it entirely. There is no visual evidence of spillage or incomplete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, brought it to its mouth, and the tongue made clear contact with the drop, consuming it entirely. There is no visual evidence of spillage or incomplete retrieval.  
6. 0:00 - 0:30: The mouse is positioned in the apparatus, with its right paw resting near the spout.  
0:30 - 0:40: The water drop appears on the spout.  
0:40 - 0:50: The mouse extends its right paw toward the water drop.  
0:50 - 1:00: The mouse's paw makes contact with the water drop, and the drop adheres to the paw.  
1:00 - 1:10: The mouse brings the water drop to its mouth.  
1:10 - 1:20: The mouse's tongue makes contact with the water drop, and it begins to consume it.  
1:20 - 4:45: The mouse continues to lick the water drop from its paw, consuming it entirely.  
7. 95%", 95%
31,31,31,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 0:05: The mouse is positioned in front of the spout with its paws resting.  
0:06 - 0:10: The water drop forms on the spout.  
0:11 - 0:15: The mouse remains stationary; no paw movement toward the spout.  
0:16 - 0:20: The water drop remains attached to the spout; no interaction from the mouse.  
0:21 - 0:25: The mouse's tongue is visible but does not make contact with the water drop.  
0:26 - 0:30: No change in paw position or tongue movement.  
0:31 - 0:35: The water drop remains on the spout; no retrieval attempt.  
0:36 - 0:40: The mouse's right paw remains in place; no movement toward the spout.  
0:41 - 0:45: The mouse's tongue does not touch the water drop.  
0:46 - 0:50: No physical interaction with the water drop observed.  
0:51 - 0:55: The water drop remains on the spout; no change in mouse behavior.  
0:56 - 1:00: The mouse's right paw does not move toward the spout.  
1:01 - 1:05: The mouse's tongue remains away from the water drop.  
1:06 - 1:10: No evidence of water retrieval.  
1:11 - 1:15: The water drop is still attached to the spout.  
1:16 - 1:20: The mouse's right paw remains stationary.  
1:21 - 1:25: No interaction with the water drop.  
1:26 - 1:30: The mouse's tongue does not touch the water drop.  
1:31 - 1:35: No movement of the right paw toward the spout.  
1:36 - 1:40: The water drop remains on the spout.  
1:41 - 1:45: The mouse's right paw does not move.  
1:46 - 1:50: The mouse's tongue does not make contact with the water drop.  
1:51 - 1:55: No evidence of water consumption.  
1:56 - 2:00: The water drop remains attached to the spout.  
2:01 - 2:05: The mouse's right paw remains in place.  
2:06 - 2:10: The mouse's tongue does not touch the water drop.  
2:11 - 2:15: No interaction with the water drop.  
2:16 - 2:20: The water drop remains on the spout.  
2:21 - 2:25: The mouse's right paw does not move.  
2:26 - 2:30: The mouse's tongue does not make contact with the water drop.  
2:31 - 2:35: No evidence of water retrieval.  
2:36 - 2:40: The water drop remains attached to the spout.  
2:41 - 2:45: The mouse's right paw remains stationary.  
2:46 - 2:50: The mouse's tongue does not touch the water drop.  
2:51 - 2:55: No interaction with the water drop.  
2:56 - 3:00: The water drop remains on the spout.  
3:01 - 3:05: The mouse's right paw does not move.  
3:06 - 3:10: The mouse's tongue does not make contact with the water drop.  
3:11 - 3:15: No evidence of water consumption.  
3:16 - 3:20: The water drop remains attached to the spout.  
3:21 - 3:25: The mouse's right paw remains in place.  
3:26 - 3:30: The mouse's tongue does not touch the water drop.  
3:3",
32,32,50, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. There is no visual evidence of any water being consumed.  
6. 0:00 - 0:45: The mouse remains stationary with its paws resting on the surface, no water drop visible.  
0:46 - 1:00: The water drop appears on the spout, and the mouse's right paw begins to move toward the spout.  
1:01 - 1:15: The mouse's right paw touches the water drop, but the drop does not detach.  
1:16 - 1:30: The mouse attempts to lick the water drop with its tongue, but the tongue does not make contact with the drop.  
1:31 - 2:00: The mouse continues to attempt to lick the water drop, but the drop remains attached to the spout.  
2:01 - 2:30: The mouse's right paw moves away from the spout, and the water drop remains on the spout.  
2:31 - 3:00: The mouse remains stationary, and the water drop is still attached to the spout.  
7. 95%", 95%
33,33,60, No, Yes, Yes,80.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the water was transferred to its mouth. The mouse then licked the water from its paw, indicating successful retrieval and consumption of the majority of the water drop.","1. No  
2. Yes  
3. Yes  
4. 80%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop on the spout, and the water was transferred to its mouth. The mouse then licked the water from its paw, indicating successful retrieval and consumption of the majority of the water drop.  
6. 0:00 - 0:50: The mouse is stationary, with its paws resting on the surface.  
0:50 - 1:00: The mouse lifts its right paw and moves it toward the spout.  
1:00 - 1:10: The mouse's right paw makes contact with the water drop on the spout.  
1:10 - 1:20: The mouse brings the water drop close to its mouth and begins to lick it.  
1:20 - 1:30: The mouse continues to lick the water from its paw, consuming the majority of the water drop.  
7. 95%", 95%
34,34,71,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth.  
6. 0:00 - 0:05: The mouse is positioned in front of the spout, with its right paw resting on the platform.  
0:06 - 0:10: The water drop forms on the spout and remains attached.  
0:11 - 0:15: The mouse lifts its right paw and moves it toward the spout, but does not touch the water drop.  
0:16 - 0:20: The mouse attempts to reach the water drop with its right paw, but the paw does not make contact with the drop.  
0:21 - 0:25: The mouse continues to move its right paw toward the spout, but the paw does not touch the water drop.  
0:26 - 0:30: The mouse's right paw remains in the air, not touching the water drop.  
0:31 - 0:35: The mouse's right paw is still not in contact with the water drop.  
0:36 - 0:40: The mouse's right paw is still not in contact with the water drop.  
0:41 - 0:45: The mouse's right paw is still not in contact with the water drop.  
0:46 - 0:50: The mouse's right paw is still not in contact with the water drop.  
0:51 - 0:55: The mouse's right paw is still not in contact with the water drop.  
0:56 - 1:00: The mouse's right paw is still not in contact with the water drop.  
1:01 - 1:05: The mouse's right paw is still not in contact with the water drop.  
1:06 - 1:10: The mouse's right paw is still not in contact with the water drop.  
1:11 - 1:15: The mouse's right paw is still not in contact with the water drop.  
1:16 - 1:20: The mouse's right paw is still not in contact with the water drop.  
1:21 - 1:25: The mouse's right paw is still not in contact with the water drop.  
1:26 - 1:30: The mouse's right paw is still not in contact with the water drop.  
1:31 - 1:35: The mouse's right paw is still not in contact with the water drop.  
1:36 - 1:40: The mouse's right paw is still not in contact with the water drop.  
1:41 - 1:45: The mouse's right paw is still not in contact with the water drop.  
1:46 - 1:50: The mouse's right paw is still not in contact with the water drop.  
1:51 - 1:55: The mouse's right paw is still not in contact with the water drop.  
1:56 - 2:00: The mouse's right paw is still not in contact with the water drop.  
2:01 - 2:05: The mouse's right paw is still not in contact with the water drop.  
2:06 - 2:10: The mouse's right paw is still not in contact with the water drop.  
2:11 - 2:15: The mouse's right paw is still not in contact with the water drop.  
2:16 - 2:20: The mouse's right paw is still not in contact with the water drop.  
2:21 - 2:25: The mouse's right paw is still not in contact with the water drop.  
2:26 - 2:30: The mouse's right paw is still not in contact with the water drop.  
2:31 - 2:35: The mouse's right paw is still not in contact with the water drop.  
2:36 - 2:40: The mouse's right paw is still not in contact with the water drop.  
2:41 - 2:45: The mouse's right paw is still not in contact with the water drop.  
2:46 - 2:50: The mouse's right paw is still not in contact with the water drop.  
2:51 - 2:55: The mouse's right",
35,35,72, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made direct contact with the water, indicating full consumption. The water drop was fully transferred to the mouth, and no significant spillage occurred.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made direct contact with the water, indicating full consumption. The water drop was fully transferred to the mouth, and no significant spillage occurred.  
6. 0:00 - 0:05: The mouse is positioned with its head fixed, paws resting on the platform.  
0:05 - 0:10: The water drop forms on the spout.  
0:10 - 0:15: The mouse extends its right paw toward the spout.  
0:15 - 0:20: The right paw makes contact with the water drop.  
0:20 - 0:25: The mouse brings the water drop close to its mouth.  
0:25 - 0:30: The tongue makes contact with the water drop, and the mouse begins to drink.  
0:30 - 0:40: The mouse continues to drink, with the water drop fully consumed.  
7. 95%", 95%
36,36,36, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made direct contact with the water. The entire water drop was consumed, as evidenced by the absence of the drop and the mouse's licking behavior.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse's right paw reached the water drop on the spout, brought it close to its mouth, and the tongue made direct contact with the water. The entire water drop was consumed, as evidenced by the absence of the drop and the mouse's licking behavior.  
6. 0:00 - 1:10: The mouse is positioned with its head fixed, paws resting on the surface, and the water drop is visible on the spout.  
1:11 - 1:20: The mouse's right paw lifts and moves toward the spout, making contact with the water drop.  
1:21 - 1:30: The mouse brings the water drop close to its mouth, and the tongue makes contact with the water.  
1:31 - 4:45: The mouse continues to lick the water drop, consuming it entirely.  
7. 95%", 95%
37,37,40, No, Yes, No,0.0,f," Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout throughout the trial, and no evidence of consumption or retrieval was observed.","1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the right paw did not move toward the spout to bring the drop to the mouth. The water drop remained on the spout throughout the trial, and no evidence of consumption or retrieval was observed.  
6. 0:00 - 4:45: The mouse remains in a fixed position, with its head immobilized. The right paw is visible but does not move toward the spout. The water drop remains attached to the spout, and no interaction occurs between the mouse’s tongue or paw and the drop.  
7. 95%", 95%
38,38,8, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear physical contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%).  
Justification: The mouse extended its right paw to the spout, made contact with the water drop, and brought it to its mouth. The tongue made clear physical contact with the water, and the mouse consumed the entire drop. There is no evidence of spillage or incomplete retrieval.  
6. 0:00 - 1:38: The mouse is stationary, with both paws resting on the platform.  
1:39 - 1:45: The mouse lifts its right paw and moves it toward the spout.  
1:46 - 1:50: The right paw makes contact with the water drop, and the drop adheres to the paw.  
1:51 - 4:45: The mouse brings the water drop to its mouth and consumes it entirely.  
7. 95%", 95%
39,39,79,,,,,f,,"1. No  
2. Yes  
3. No  
4. 0%  
5. Failed: The mouse did not make physical contact with the water drop, and no water was retrieved. The tongue did not touch the drop, and the paw did not bring the drop to the mouth. The water drop remained on the spout throughout the trial, and no consumption occurred.  
6. 0:00 - 0:10: The mouse is positioned in front of the spout, paws resting on the surface.  
0:10 - 0:20: The mouse lifts its right paw toward the spout but does not touch the water drop.  
0:20 - 0:30: The mouse attempts to reach the water drop with its right paw but fails to make contact.  
0:30 - 0:40: The mouse continues to move its right paw near the spout but does not touch the water drop.  
0:40 - 0:50: The mouse's right paw remains near the spout, but no contact is made with the water drop.  
0:50 - 1:00: The mouse's right paw moves slightly but does not touch the water drop.  
1:00 - 1:10: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
1:10 - 1:20: The mouse's right paw remains in the same position, not touching the water drop.  
1:20 - 1:30: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
1:30 - 1:40: The mouse's right paw remains in the same position, not touching the water drop.  
1:40 - 1:50: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
1:50 - 2:00: The mouse's right paw remains in the same position, not touching the water drop.  
2:00 - 2:10: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
2:10 - 2:20: The mouse's right paw remains in the same position, not touching the water drop.  
2:20 - 2:30: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
2:30 - 2:40: The mouse's right paw remains in the same position, not touching the water drop.  
2:40 - 2:50: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
2:50 - 3:00: The mouse's right paw remains in the same position, not touching the water drop.  
3:00 - 3:10: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
3:10 - 3:20: The mouse's right paw remains in the same position, not touching the water drop.  
3:20 - 3:30: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
3:30 - 3:40: The mouse's right paw remains in the same position, not touching the water drop.  
3:40 - 3:50: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
3:50 - 4:00: The mouse's right paw remains in the same position, not touching the water drop.  
4:00 - 4:10: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
4:10 - 4:20: The mouse's right paw remains in the same position, not touching the water drop.  
4:20 - 4:30: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
4:30 - 4:40: The mouse's right paw remains in the same position, not touching the water drop.  
4:40 - 4:50: The mouse's right paw is still near the spout, but no contact is made with the water drop.  
4:50 - 5:00: The mouse's right paw remains in the same position, not touching the water drop.  
5:00 -",
40,40,6, Yes, Yes, No,100.0,s," Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.","1. Yes  
2. Yes  
3. No  
4. 100%  
5. Successful: The mouse retrieved most of the water (more than 70%). The mouse's right paw reached the water drop, and the tongue made physical contact with the water, indicating full consumption.  
6. 0:00 - 0:05: The mouse is positioned with its head fixed, paws resting on the platform.  
   0:05 - 0:10: The water drop forms on the spout.  
   0:10 - 0:15: The mouse's right paw lifts and moves toward the spout.  
   0:15 - 0:20: The right paw touches the water drop, and the water begins to adhere to the paw.  
   0:20 - 0:25: The mouse brings the paw close to its mouth, and the tongue makes contact with the water.  
   0:25 - 0:30: The mouse licks the water from its paw, consuming the drop.  
   0:30 - 0:35: The mouse continues to lick its paw, ensuring all water is consumed.  
7. 95%", 95%
